Target ID	Target name	TF list
ENSG00000136997	MYC	ENSG00000106546;ENSG00000169083;ENSG00000113916;ENSG00000245848;ENSG00000092067;ENSG00000169714;ENSG00000102974;ENSG00000102974;ENSG00000102974;ENSG00000105880;ENSG00000101412;ENSG00000205250;ENSG00000133740;ENSG00000091831;ENSG00000157557;ENSG00000170345;ENSG00000129514;ENSG00000111206;ENSG00000177374;ENSG00000101076;ENSG00000105991;ENSG00000177606;ENSG00000185513;ENSG00000138795;ENSG00000125952;ENSG00000182979;ENSG00000119950;ENSG00000118513;ENSG00000118513;ENSG00000101057;ENSG00000109320;ENSG00000109320;ENSG00000109320;ENSG00000082175;ENSG00000132170;ENSG00000057657;ENSG00000173039;ENSG00000173039;ENSG00000173039;ENSG00000132005;ENSG00000020633;ENSG00000166949;ENSG00000141646;ENSG00000101665;ENSG00000185591;ENSG00000168610;ENSG00000168610;ENSG00000168610;ENSG00000138378;ENSG00000071564;ENSG00000071564;ENSG00000196628;ENSG00000196628;ENSG00000107807;ENSG00000141510;ENSG00000141510;ENSG00000184937;ENSG00000184937;ENSG00000100811;ENSG00000100811;ENSG00000100811;ENSG00000178951;ENSG00000145908;ENSG00000161298;
ENSG00000134323	MYCN	ENSG00000101412;ENSG00000253293;ENSG00000078399;ENSG00000119950;ENSG00000196498;ENSG00000196092;ENSG00000078043;ENSG00000185591;ENSG00000185591;ENSG00000185591;ENSG00000172845;ENSG00000162367;ENSG00000184937;ENSG00000065978;
ENSG00000172936	MYD88	ENSG00000168610;
ENSG00000117601	SERPINC1	ENSG00000245848;ENSG00000129514;ENSG00000125798;ENSG00000101076;ENSG00000175745;ENSG00000186350;ENSG00000126351;
ENSG00000197616	MYH6	ENSG00000111145;ENSG00000008083;ENSG00000089225;
ENSG00000100345	MYH9	ENSG00000158773;ENSG00000105698;
ENSG00000133026	MYH10	ENSG00000101412;ENSG00000159216;
ENSG00000133392	MYH11	ENSG00000102554;
ENSG00000140836	ZFHX3	ENSG00000091831;
ENSG00000122180	MYOG	ENSG00000134046;
ENSG00000123268	ATF1	ENSG00000131788;
ENSG00000166886	NAB2	ENSG00000120738;ENSG00000179388;
ENSG00000162772	ATF3	ENSG00000115966;ENSG00000128272;ENSG00000128272;ENSG00000120738;ENSG00000120738;ENSG00000140044;ENSG00000140044;ENSG00000177606;ENSG00000136826;ENSG00000067082;ENSG00000116604;ENSG00000136997;ENSG00000109320;ENSG00000141510;
ENSG00000249437	NAIP	ENSG00000187079;
ENSG00000128272	ATF4	ENSG00000185507;
ENSG00000149294	NCAM1	ENSG00000213928;ENSG00000109320;ENSG00000075891;ENSG00000125618;ENSG00000173039;ENSG00000159216;ENSG00000124766;
ENSG00000116701	NCF2	ENSG00000125347;ENSG00000140968;ENSG00000126003;ENSG00000066336;ENSG00000066336;
ENSG00000115053	NCL	ENSG00000185697;ENSG00000101057;
ENSG00000131473	ACLY	ENSG00000072310;
ENSG00000149311	ATM	ENSG00000101412;ENSG00000101412;ENSG00000116604;ENSG00000185591;ENSG00000122691;ENSG00000233608;
ENSG00000167792	NDUFV1	ENSG00000185591;
ENSG00000178127	NDUFV2	ENSG00000185591;
ENSG00000277586	NEFL	ENSG00000170345;ENSG00000177606;
ENSG00000184613	NELL2	ENSG00000101412;
ENSG00000162992	NEUROD1	ENSG00000122859;
ENSG00000196712	NF1	ENSG00000118260;ENSG00000102974;ENSG00000129514;ENSG00000162676;ENSG00000140968;ENSG00000159216;ENSG00000185591;ENSG00000122691;ENSG00000233608;ENSG00000100811;
ENSG00000123405	NFE2	ENSG00000102145;ENSG00000136997;
ENSG00000109320	NFKB1	ENSG00000169083;ENSG00000113916;ENSG00000120738;ENSG00000117036;ENSG00000170345;ENSG00000107485;ENSG00000078399;ENSG00000185122;ENSG00000104903;ENSG00000109320;ENSG00000012504;ENSG00000144852;ENSG00000113580;ENSG00000168214;ENSG00000173039;ENSG00000173039;ENSG00000159216;ENSG00000185591;ENSG00000172845;ENSG00000105866;ENSG00000162367;ENSG00000141510;ENSG00000158773;ENSG00000161298;
ENSG00000077150	NFKB2	ENSG00000177606;ENSG00000185591;
ENSG00000100906	NFKBIA	ENSG00000109320;ENSG00000109320;ENSG00000109320;ENSG00000186951;ENSG00000186951;ENSG00000173039;ENSG00000173039;ENSG00000173039;
ENSG00000104825	NFKBIB	ENSG00000184895;
ENSG00000122729	ACO1	ENSG00000188786;ENSG00000185591;
ENSG00000134259	NGF	ENSG00000170345;ENSG00000177606;
ENSG00000064300	NGFR	ENSG00000134323;
ENSG00000143153	ATP1B1	ENSG00000113580;ENSG00000113580;ENSG00000151623;ENSG00000151623;ENSG00000082175;
ENSG00000167034	NKX3-1	ENSG00000169083;ENSG00000169083;ENSG00000134954;ENSG00000120149;ENSG00000069011;ENSG00000124766;ENSG00000141510;
ENSG00000163623	NKX6-1	ENSG00000150907;
ENSG00000239672	NME1	ENSG00000168610;ENSG00000141510;
ENSG00000103024	NME3	ENSG00000137203;
ENSG00000124588	NQO2	ENSG00000130522;ENSG00000185591;
ENSG00000156574	NODAL	ENSG00000111704;
ENSG00000089250	NOS1	ENSG00000109320;ENSG00000169297;ENSG00000173039;ENSG00000185591;
ENSG00000007171	NOS2	ENSG00000170345;ENSG00000170345;ENSG00000075426;ENSG00000177606;ENSG00000177606;ENSG00000177606;ENSG00000130522;ENSG00000067082;ENSG00000067082;ENSG00000182979;ENSG00000109320;ENSG00000109320;ENSG00000173039;ENSG00000173039;ENSG00000115415;ENSG00000115415;ENSG00000170581;ENSG00000100219;ENSG00000100811;
ENSG00000164867	NOS3	ENSG00000115966;ENSG00000175197;ENSG00000179348;ENSG00000136574;ENSG00000177606;ENSG00000127528;ENSG00000109320;ENSG00000173039;ENSG00000185591;ENSG00000185591;ENSG00000172845;
ENSG00000148400	NOTCH1	ENSG00000102554;
ENSG00000122585	NPY	ENSG00000118260;ENSG00000170345;ENSG00000177606;ENSG00000185591;
ENSG00000074181	NOTCH3	ENSG00000163132;
ENSG00000204301	NOTCH4	ENSG00000132170;
ENSG00000136999	NOV	ENSG00000169083;ENSG00000136931;ENSG00000184937;
ENSG00000137731	FXYD2	ENSG00000275410;
ENSG00000149308	NPAT	ENSG00000101412;
ENSG00000161270	NPHS1	ENSG00000184937;
ENSG00000175206	NPPA	ENSG00000170345;ENSG00000136574;ENSG00000164107;ENSG00000008083;ENSG00000125820;ENSG00000089225;ENSG00000156925;
ENSG00000120937	NPPB	ENSG00000136574;ENSG00000109320;ENSG00000183072;ENSG00000173039;ENSG00000185960;ENSG00000185960;ENSG00000168779;ENSG00000167074;ENSG00000100219;
ENSG00000174437	ATP2A2	ENSG00000118217;ENSG00000132170;ENSG00000185591;ENSG00000185591;ENSG00000172845;
ENSG00000074370	ATP2A3	ENSG00000185591;
ENSG00000213281	NRAS	ENSG00000169083;
ENSG00000091129	NRCAM	ENSG00000138795;
ENSG00000106459	NRF1	ENSG00000118260;ENSG00000091831;ENSG00000068305;ENSG00000109320;ENSG00000173039;
ENSG00000100312	ACR	ENSG00000095794;
ENSG00000065978	YBX1	ENSG00000122691;ENSG00000122691;
ENSG00000135318	NT5E	ENSG00000100644;ENSG00000135100;ENSG00000138795;ENSG00000185591;
ENSG00000185652	NTF3	ENSG00000170345;ENSG00000105497;
ENSG00000198400	NTRK1	ENSG00000134323;
ENSG00000140538	NTRK3	ENSG00000181449;
ENSG00000185483	ROR1	ENSG00000168610;
ENSG00000162733	DDR2	ENSG00000128272;
ENSG00000133636	NTS	ENSG00000123268;ENSG00000118260;ENSG00000170345;ENSG00000177606;ENSG00000130522;ENSG00000185551;
ENSG00000104805	NUCB1	ENSG00000118217;
ENSG00000089127	OAS1	ENSG00000168610;
ENSG00000065154	OAT	ENSG00000185591;ENSG00000137203;
ENSG00000104044	OCA2	ENSG00000138795;ENSG00000187098;
ENSG00000115758	ODC1	ENSG00000118260;ENSG00000136826;ENSG00000125952;ENSG00000108788;ENSG00000059728;ENSG00000123933;ENSG00000136997;ENSG00000136997;ENSG00000185591;ENSG00000184937;ENSG00000163848;
ENSG00000114026	OGG1	ENSG00000001167;ENSG00000001167;ENSG00000141510;
ENSG00000106809	OGN	ENSG00000125347;
ENSG00000173391	OLR1	ENSG00000109320;ENSG00000173039;
ENSG00000164761	TNFRSF11B	ENSG00000146592;ENSG00000037965;ENSG00000132170;ENSG00000170365;
ENSG00000112038	OPRM1	ENSG00000177606;ENSG00000109320;ENSG00000084093;ENSG00000185591;ENSG00000185591;ENSG00000172845;ENSG00000115415;ENSG00000168610;ENSG00000166888;ENSG00000100811;
ENSG00000184302	SIX6	ENSG00000167034;
ENSG00000099985	OSM	ENSG00000168610;
ENSG00000101405	OXT	ENSG00000091831;ENSG00000140009;ENSG00000177463;
ENSG00000180914	OXTR	ENSG00000172216;ENSG00000170345;ENSG00000154727;ENSG00000104064;ENSG00000177606;ENSG00000185022;ENSG00000173039;ENSG00000185591;
ENSG00000135124	P2RX4	ENSG00000185591;
ENSG00000122884	P4HA1	ENSG00000185591;ENSG00000158773;ENSG00000105698;
ENSG00000089220	PEBP1	ENSG00000169083;ENSG00000124216;ENSG00000066336;
ENSG00000140564	FURIN	ENSG00000172216;ENSG00000102145;
ENSG00000140479	PCSK6	ENSG00000139352;ENSG00000101412;
ENSG00000122133	PAEP	ENSG00000107485;
ENSG00000048392	RRM2B	ENSG00000118260;ENSG00000109320;ENSG00000143190;ENSG00000141510;
ENSG00000123689	G0S2	ENSG00000141027;ENSG00000186951;
ENSG00000086991	NOX4	ENSG00000101412;ENSG00000109320;ENSG00000173039;ENSG00000172845;ENSG00000115415;ENSG00000168610;ENSG00000138378;
ENSG00000173077	DEC1	ENSG00000134852;ENSG00000073282;
ENSG00000106366	SERPINE1	ENSG00000029153;ENSG00000101412;ENSG00000116016;ENSG00000091831;ENSG00000140009;ENSG00000100644;ENSG00000185122;ENSG00000155090;ENSG00000109320;ENSG00000109320;ENSG00000123358;ENSG00000186951;ENSG00000186951;ENSG00000132170;ENSG00000173039;ENSG00000173039;ENSG00000166949;ENSG00000166949;ENSG00000141646;ENSG00000185591;ENSG00000185591;ENSG00000112658;ENSG00000177426;ENSG00000158773;ENSG00000158773;
ENSG00000149269	PAK1	ENSG00000136630;
ENSG00000127318	IL22	ENSG00000143365;
ENSG00000122859	NEUROG3	ENSG00000150907;
ENSG00000075891	PAX2	ENSG00000184937;
ENSG00000135903	PAX3	ENSG00000184486;ENSG00000168610;ENSG00000187079;
ENSG00000106331	PAX4	ENSG00000004848;
ENSG00000196092	PAX5	ENSG00000141510;
ENSG00000007372	PAX6	ENSG00000102974;ENSG00000102974;ENSG00000102974;ENSG00000125798;ENSG00000165588;ENSG00000181449;ENSG00000181449;ENSG00000185591;ENSG00000135457;
ENSG00000104177	MYEF2	ENSG00000122180;
ENSG00000185630	PBX1	ENSG00000169297;ENSG00000136931;
ENSG00000173599	PC	ENSG00000169083;ENSG00000182759;
ENSG00000049768	FOXP3	ENSG00000125347;ENSG00000178860;ENSG00000101096;ENSG00000109320;ENSG00000082175;ENSG00000173039;ENSG00000173039;ENSG00000166949;ENSG00000172845;ENSG00000115415;ENSG00000111424;
ENSG00000167941	SOST	ENSG00000068305;ENSG00000081189;ENSG00000116604;
ENSG00000161533	ACOX1	ENSG00000186951;
ENSG00000124253	PCK1	ENSG00000115966;ENSG00000245848;ENSG00000185591;ENSG00000072310;
ENSG00000100889	PCK2	ENSG00000115966;ENSG00000245848;ENSG00000172216;ENSG00000170345;ENSG00000177606;ENSG00000196498;ENSG00000162599;ENSG00000131910;ENSG00000131910;ENSG00000173039;
ENSG00000159346	ADIPOR1	ENSG00000162772;ENSG00000150907;
ENSG00000117362	APH1A	ENSG00000100811;
ENSG00000132646	PCNA	ENSG00000106546;ENSG00000113722;ENSG00000101412;ENSG00000105991;ENSG00000136997;ENSG00000057657;ENSG00000185129;ENSG00000132005;ENSG00000198176;ENSG00000100811;ENSG00000100811;
ENSG00000167772	ANGPTL4	ENSG00000186951;ENSG00000112033;ENSG00000132170;ENSG00000132170;ENSG00000166949;
ENSG00000111653	ING4	ENSG00000020633;
ENSG00000198189	HSD17B11	ENSG00000245848;ENSG00000185591;
ENSG00000138795	LEF1	ENSG00000196092;ENSG00000164093;ENSG00000109906;
ENSG00000088053	GP6	ENSG00000134954;ENSG00000151702;ENSG00000102145;
ENSG00000175426	PCSK1	ENSG00000123268;ENSG00000118260;ENSG00000007372;ENSG00000084093;
ENSG00000125851	PCSK2	ENSG00000120738;
ENSG00000196664	TLR7	ENSG00000109320;ENSG00000173039;
ENSG00000161217	PCYT1A	ENSG00000166478;ENSG00000065029;
ENSG00000165617	DACT1	ENSG00000183072;
ENSG00000071994	PDCD2	ENSG00000113916;ENSG00000113916;
ENSG00000225921	NOL7	ENSG00000136997;ENSG00000186350;ENSG00000185591;
ENSG00000122008	POLK	ENSG00000185122;
ENSG00000132915	PDE6A	ENSG00000185591;
ENSG00000146038	DCDC2	ENSG00000135373;
ENSG00000105655	ISYNA1	ENSG00000101412;
ENSG00000101158	NELFCD	ENSG00000073861;
ENSG00000205268	PDE7A	ENSG00000157557;ENSG00000109320;
ENSG00000171604	CXXC5	ENSG00000184937;
ENSG00000197461	PDGFA	ENSG00000137273;ENSG00000150907;ENSG00000260027;ENSG00000184937;ENSG00000184937;
ENSG00000077463	SIRT6	ENSG00000118689;
ENSG00000100311	PDGFB	ENSG00000120738;ENSG00000126767;ENSG00000150907;ENSG00000185591;
ENSG00000134853	PDGFRA	ENSG00000221869;ENSG00000111087;ENSG00000074047;ENSG00000125813;
ENSG00000110944	IL23A	ENSG00000221869;ENSG00000177606;ENSG00000109320;ENSG00000109320;ENSG00000173039;ENSG00000173039;
ENSG00000061273	HDAC7	ENSG00000113916;ENSG00000116604;ENSG00000109320;ENSG00000173039;
ENSG00000133256	PDE6B	ENSG00000129535;ENSG00000185591;ENSG00000105866;
ENSG00000113721	PDGFRB	ENSG00000141510;ENSG00000172466;
ENSG00000131828	PDHA1	ENSG00000170345;ENSG00000177606;ENSG00000185591;
ENSG00000152256	PDK1	ENSG00000177606;
ENSG00000005882	PDK2	ENSG00000132170;
ENSG00000004799	PDK4	ENSG00000101412;ENSG00000109320;ENSG00000186951;ENSG00000112033;ENSG00000173039;
ENSG00000136960	ENPP2	ENSG00000101096;
ENSG00000112406	HECA	ENSG00000196628;ENSG00000148737;
ENSG00000087095	NLK	ENSG00000150907;ENSG00000168610;
ENSG00000142619	PADI3	ENSG00000185591;ENSG00000172845;
ENSG00000091137	SLC26A4	ENSG00000168269;ENSG00000166888;
ENSG00000186153	WWOX	ENSG00000101412;
ENSG00000261371	PECAM1	ENSG00000179348;
ENSG00000164307	ERAP1	ENSG00000109320;ENSG00000173039;
ENSG00000132386	SERPINF1	ENSG00000187098;
ENSG00000198300	PEG3	ENSG00000100811;
ENSG00000181195	PENK	ENSG00000162772;ENSG00000177606;ENSG00000084093;
ENSG00000179094	PER1	ENSG00000133794;ENSG00000133794;ENSG00000134852;ENSG00000134852;ENSG00000170485;
ENSG00000163737	PF4	ENSG00000134954;ENSG00000134954;ENSG00000151702;ENSG00000102145;ENSG00000143995;ENSG00000185630;ENSG00000204304;ENSG00000160199;ENSG00000159216;ENSG00000159216;ENSG00000159216;ENSG00000158773;ENSG00000105698;
ENSG00000101132	PFDN4	ENSG00000122691;ENSG00000233608;
ENSG00000170525	PFKFB3	ENSG00000100644;
ENSG00000114268	PFKFB4	ENSG00000100644;
ENSG00000067057	PFKP	ENSG00000136826;ENSG00000178951;
ENSG00000256713	PGA5	ENSG00000181449;
ENSG00000119630	PGF	ENSG00000137270;ENSG00000188786;ENSG00000168610;
ENSG00000102144	PGK1	ENSG00000100644;ENSG00000136997;
ENSG00000082175	PGR	ENSG00000091831;ENSG00000091831;ENSG00000170345;ENSG00000106004;ENSG00000177606;ENSG00000119138;ENSG00000165030;ENSG00000173039;ENSG00000185591;
ENSG00000085563	ABCB1	ENSG00000165556;ENSG00000172216;ENSG00000101412;ENSG00000120738;ENSG00000120738;ENSG00000134954;ENSG00000100644;ENSG00000185122;ENSG00000177606;ENSG00000141644;ENSG00000169057;ENSG00000134323;ENSG00000109320;ENSG00000109320;ENSG00000109320;ENSG00000001167;ENSG00000120837;ENSG00000066136;ENSG00000144852;ENSG00000164093;ENSG00000173039;ENSG00000173039;ENSG00000185591;ENSG00000185591;ENSG00000196628;ENSG00000148737;ENSG00000141510;ENSG00000141510;ENSG00000184937;ENSG00000065978;ENSG00000065978;ENSG00000065978;
ENSG00000005471	ABCB4	ENSG00000012504;
ENSG00000167085	PHB	ENSG00000168610;ENSG00000111424;
ENSG00000206075	SERPINB5	ENSG00000169083;ENSG00000101412;ENSG00000185591;ENSG00000124664;
ENSG00000170542	SERPINB9	ENSG00000091831;
ENSG00000162896	PIGR	ENSG00000169083;ENSG00000125347;ENSG00000109320;ENSG00000173039;ENSG00000104856;ENSG00000158773;ENSG00000158773;ENSG00000105698;ENSG00000105698;
ENSG00000121879	PIK3CA	ENSG00000118689;ENSG00000100644;
ENSG00000137193	PIM1	ENSG00000157554;ENSG00000115415;ENSG00000168610;ENSG00000168610;ENSG00000138378;
ENSG00000171608	PIK3CD	ENSG00000159216;
ENSG00000127445	PIN1	ENSG00000101412;
ENSG00000159763	PIP	ENSG00000169083;ENSG00000124813;
ENSG00000143627	PKLR	ENSG00000158773;ENSG00000105698;
ENSG00000067225	PKM	ENSG00000178951;
ENSG00000188257	PLA2G2A	ENSG00000109320;ENSG00000173039;
ENSG00000118495	PLAGL1	ENSG00000141510;
ENSG00000104368	PLAT	ENSG00000115966;ENSG00000118260;ENSG00000095794;ENSG00000177606;ENSG00000177606;ENSG00000130522;ENSG00000185591;ENSG00000172845;
ENSG00000122861	PLAU	ENSG00000115966;ENSG00000128272;ENSG00000118260;ENSG00000120738;ENSG00000134954;ENSG00000170345;ENSG00000141448;ENSG00000100644;ENSG00000128652;ENSG00000177606;ENSG00000109320;ENSG00000143190;ENSG00000131759;ENSG00000173039;ENSG00000124813;ENSG00000185591;ENSG00000112658;
ENSG00000011422	PLAUR	ENSG00000123268;ENSG00000120738;ENSG00000175832;ENSG00000170345;ENSG00000175592;ENSG00000075426;ENSG00000128573;ENSG00000128573;ENSG00000177606;ENSG00000177606;ENSG00000130522;ENSG00000109320;ENSG00000109320;ENSG00000173039;ENSG00000173039;ENSG00000185591;ENSG00000185591;ENSG00000172845;ENSG00000124664;ENSG00000137203;
ENSG00000119866	BCL11A	ENSG00000164379;
ENSG00000075651	PLD1	ENSG00000082175;ENSG00000186350;ENSG00000196628;ENSG00000111424;
ENSG00000122194	PLG	ENSG00000112658;
ENSG00000166819	PLIN1	ENSG00000109320;ENSG00000173039;
ENSG00000166851	PLK1	ENSG00000101412;ENSG00000112242;ENSG00000205250;ENSG00000141510;
ENSG00000083444	PLOD1	ENSG00000164093;
ENSG00000171566	PLRG1	ENSG00000096401;
ENSG00000188313	PLSCR1	ENSG00000115415;
ENSG00000100979	PLTP	ENSG00000012504;
ENSG00000141682	PMAIP1	ENSG00000091831;ENSG00000067082;ENSG00000119138;ENSG00000136997;ENSG00000141510;ENSG00000141510;ENSG00000078900;
ENSG00000168081	PNOC	ENSG00000185591;
ENSG00000140464	PML	ENSG00000116017;ENSG00000213928;ENSG00000115415;ENSG00000115415;ENSG00000170581;ENSG00000141510;
ENSG00000109099	PMP22	ENSG00000100146;
ENSG00000152684	PELO	ENSG00000185591;
ENSG00000102575	ACP5	ENSG00000187098;ENSG00000066336;
ENSG00000239732	TLR9	ENSG00000245848;ENSG00000118260;ENSG00000120690;ENSG00000126767;ENSG00000157557;ENSG00000109320;ENSG00000173039;
ENSG00000128567	PODXL	ENSG00000111424;ENSG00000184937;
ENSG00000070501	POLB	ENSG00000115966;
ENSG00000062822	POLD1	ENSG00000185591;ENSG00000141510;
ENSG00000106628	POLD2	ENSG00000118260;ENSG00000177606;ENSG00000141905;ENSG00000185591;ENSG00000137203;
ENSG00000100479	POLE2	ENSG00000141905;ENSG00000185591;
ENSG00000170734	POLH	ENSG00000125347;
ENSG00000104381	GDAP1	ENSG00000100811;
ENSG00000203883	SOX18	ENSG00000120738;ENSG00000001167;ENSG00000120837;ENSG00000066136;ENSG00000172845;ENSG00000163848;
ENSG00000162552	WNT4	ENSG00000120738;ENSG00000120738;ENSG00000020633;ENSG00000196628;
ENSG00000005421	PON1	ENSG00000185591;ENSG00000198911;
ENSG00000105854	PON2	ENSG00000198911;
ENSG00000127948	POR	ENSG00000120738;ENSG00000166949;ENSG00000141646;ENSG00000185591;ENSG00000185591;ENSG00000185591;ENSG00000151090;
ENSG00000171431	KRT20	ENSG00000113722;
ENSG00000064835	POU1F1	ENSG00000137309;ENSG00000149948;ENSG00000106689;ENSG00000121454;ENSG00000165588;ENSG00000064835;
ENSG00000110777	POU2AF1	ENSG00000143190;
ENSG00000143190	POU2F1	ENSG00000132170;ENSG00000168610;ENSG00000158773;ENSG00000105698;
ENSG00000028277	POU2F2	ENSG00000109320;ENSG00000173039;
ENSG00000184486	POU3F2	ENSG00000125398;
ENSG00000168209	DDIT4	ENSG00000128272;ENSG00000111424;
ENSG00000095203	EPB41L4B	ENSG00000157554;
ENSG00000242515	UGT1A10	ENSG00000165556;ENSG00000135100;
ENSG00000242366	UGT1A8	ENSG00000165556;ENSG00000135100;
ENSG00000244122	UGT1A7	ENSG00000135100;ENSG00000101076;
ENSG00000167165	UGT1A6	ENSG00000106546;ENSG00000143437;
ENSG00000151615	POU4F2	ENSG00000181449;
ENSG00000135766	EGLN1	ENSG00000175832;ENSG00000100644;
ENSG00000240563	L1TD1	ENSG00000111704;ENSG00000204531;ENSG00000181449;
ENSG00000204531	POU5F1	ENSG00000221869;ENSG00000134046;ENSG00000111704;ENSG00000185551;ENSG00000136931;ENSG00000147596;ENSG00000101115;ENSG00000019549;ENSG00000071564;ENSG00000148516;ENSG00000169554;
ENSG00000241119	UGT1A9	ENSG00000135100;ENSG00000186951;ENSG00000132170;
ENSG00000128908	INO80	ENSG00000100811;
ENSG00000186951	PPARA	ENSG00000100644;ENSG00000101076;ENSG00000177606;ENSG00000185551;ENSG00000173039;ENSG00000115415;ENSG00000168610;ENSG00000073282;
ENSG00000244474	UGT1A4	ENSG00000091831;ENSG00000185591;
ENSG00000241635	UGT1A1	ENSG00000106546;ENSG00000135100;ENSG00000144852;ENSG00000143257;ENSG00000143257;ENSG00000113580;ENSG00000113580;
ENSG00000112033	PPARD	ENSG00000177606;ENSG00000173039;
ENSG00000173114	LRRN3	ENSG00000134323;ENSG00000078043;
ENSG00000132170	PPARG	ENSG00000113722;ENSG00000221869;ENSG00000205250;ENSG00000120738;ENSG00000179348;ENSG00000127528;ENSG00000141027;ENSG00000119508;ENSG00000072310;ENSG00000198911;
ENSG00000125686	MED1	ENSG00000169083;
ENSG00000132530	XAF1	ENSG00000115415;
ENSG00000141376	BCAS3	ENSG00000182979;
ENSG00000072858	SIDT1	ENSG00000166888;
ENSG00000065060	UHRF1BP1	ENSG00000141510;
ENSG00000118898	PPL	ENSG00000185591;
ENSG00000143224	PPOX	ENSG00000102145;
ENSG00000119938	PPP1R3C	ENSG00000100644;
ENSG00000101200	AVP	ENSG00000091831;ENSG00000140009;ENSG00000084093;
ENSG00000164252	AGGF1	ENSG00000102145;
ENSG00000113575	PPP2CA	ENSG00000118260;
ENSG00000156475	PPP2R2B	ENSG00000118260;ENSG00000185591;ENSG00000090447;
ENSG00000143845	ETNK2	ENSG00000102974;
ENSG00000136048	DRAM1	ENSG00000101412;
ENSG00000104341	LAPTM4B	ENSG00000118260;
ENSG00000136929	HEMGN	ENSG00000102145;ENSG00000102145;
ENSG00000065328	MCM10	ENSG00000205250;ENSG00000134323;
ENSG00000144485	HES6	ENSG00000172238;
ENSG00000165125	TRPV6	ENSG00000111424;
ENSG00000123685	BATF3	ENSG00000170345;ENSG00000177606;
ENSG00000180644	PRF1	ENSG00000138378;
ENSG00000186652	PRG2	ENSG00000092067;ENSG00000102145;ENSG00000179348;ENSG00000066336;
ENSG00000056736	IL17RB	ENSG00000134138;
ENSG00000132819	RBM38	ENSG00000101412;
ENSG00000171219	CDC42BPG	ENSG00000185591;
ENSG00000085998	POMGNT1	ENSG00000166261;
ENSG00000189266	PNRC2	ENSG00000101412;
ENSG00000111725	PRKAB1	ENSG00000141510;
ENSG00000022556	NLRP2	ENSG00000136944;ENSG00000109320;ENSG00000173039;
ENSG00000105011	ASF1B	ENSG00000101412;
ENSG00000088298	EDEM2	ENSG00000100219;
ENSG00000154229	PRKCA	ENSG00000131759;ENSG00000137203;
ENSG00000166501	PRKCB	ENSG00000187098;
ENSG00000171132	PRKCE	ENSG00000196092;ENSG00000185591;ENSG00000115415;
ENSG00000129518	EAPP	ENSG00000120738;ENSG00000185591;ENSG00000172845;
ENSG00000147099	HDAC8	ENSG00000124766;
ENSG00000065675	PRKCQ	ENSG00000159216;
ENSG00000048540	LMO3	ENSG00000136352;
ENSG00000184730	APOBR	ENSG00000186951;ENSG00000132170;
ENSG00000204444	APOM	ENSG00000135100;ENSG00000177606;ENSG00000171223;ENSG00000153234;
ENSG00000100030	MAPK1	ENSG00000136997;ENSG00000066336;ENSG00000122691;
ENSG00000102882	MAPK3	ENSG00000122691;
ENSG00000088833	NSFL1C	ENSG00000066336;
ENSG00000166484	MAPK7	ENSG00000068305;ENSG00000081189;
ENSG00000107643	MAPK8	ENSG00000101412;ENSG00000112242;ENSG00000025156;ENSG00000177606;ENSG00000177606;
ENSG00000145431	PDGFC	ENSG00000120738;ENSG00000185591;
ENSG00000055332	EIF2AK2	ENSG00000125347;
ENSG00000102580	DNAJC3	ENSG00000118217;
ENSG00000095627	TDRD1	ENSG00000157554;ENSG00000157554;
ENSG00000172179	PRL	ENSG00000245848;ENSG00000172216;ENSG00000221869;ENSG00000118260;ENSG00000105722;ENSG00000134954;ENSG00000134954;ENSG00000150907;ENSG00000118922;ENSG00000138795;ENSG00000106689;ENSG00000069011;ENSG00000164093;ENSG00000064835;ENSG00000064835;ENSG00000138073;ENSG00000111424;
ENSG00000175646	PRM1	ENSG00000185591;
ENSG00000171867	PRNP	ENSG00000188786;ENSG00000185591;ENSG00000185591;ENSG00000100219;
ENSG00000115718	PROC	ENSG00000169856;
ENSG00000100033	PRODH	ENSG00000136997;
ENSG00000184500	PROS1	ENSG00000168610;
ENSG00000117707	PROX1	ENSG00000164683;ENSG00000109320;ENSG00000007372;ENSG00000173039;
ENSG00000177519	RPRM	ENSG00000129514;
ENSG00000189056	RELN	ENSG00000169057;ENSG00000136535;
ENSG00000052344	PRSS8	ENSG00000198911;
ENSG00000108176	DNAJC12	ENSG00000143578;
ENSG00000129451	KLK10	ENSG00000134046;
ENSG00000196415	PRTN3	ENSG00000066336;
ENSG00000080815	PSEN1	ENSG00000118260;ENSG00000126767;ENSG00000185591;
ENSG00000143801	PSEN2	ENSG00000120738;
ENSG00000166710	B2M	ENSG00000109320;ENSG00000158773;ENSG00000105698;
ENSG00000221826	PSG3	ENSG00000067082;
ENSG00000104918	RETN	ENSG00000115966;ENSG00000132170;ENSG00000132170;ENSG00000185591;
ENSG00000204941	PSG5	ENSG00000067082;ENSG00000067082;
ENSG00000221878	PSG7	ENSG00000137273;
ENSG00000155816	FMN2	ENSG00000101412;
ENSG00000084090	STARD7	ENSG00000136931;ENSG00000148737;
ENSG00000079257	LXN	ENSG00000136826;ENSG00000111704;
ENSG00000100804	PSMB5	ENSG00000168610;
ENSG00000124225	PMEPA1	ENSG00000169083;
ENSG00000240065	PSMB9	ENSG00000125347;ENSG00000125347;ENSG00000109320;ENSG00000173039;ENSG00000115415;
ENSG00000205220	PSMB10	ENSG00000125347;ENSG00000109320;ENSG00000173039;
