	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
181693	2.2068	-0.1271	1.375	0.7442	-0.6888	0.0776	-0.898	-0.8784	0.9703	0.4556	-1.7972	0.7199	-1.2543	-0.171	-0.3	-0.3938
181758	-0.8253	-1.7256	-0.0752	-0.9995	0.7698	-1.8559	-0.5197	0.7654	1.6868	-0.1788	1.4625	0.3179	0.9798	-0.4639	0.4459	0.2005
182084	-0.8015	-1.6818	-0.077	-0.9959	0.7469	-1.8667	-0.5649	0.8121	1.6789	-0.1924	1.5408	0.3151	0.8889	-0.4836	0.4537	0.2124
182097	-0.7701	-1.7776	-0.047	-1.0071	0.7773	-1.8499	-0.5262	0.7644	1.7131	-0.1779	1.3767	0.2989	0.9906	-0.4778	0.45	0.2473
190069	-0.8946	-1.7929	-0.1524	-0.8171	0.9262	-1.747	-0.4884	0.8459	1.6716	-0.204	1.6365	0.2139	0.6889	-0.5096	0.5103	0.0968
190089	-0.9009	-1.6729	-0.1539	-1.0028	0.752	-1.8734	-0.4838	0.7647	1.6531	-0.1129	1.5226	0.3081	0.9823	-0.4414	0.4517	0.1908
190106	-0.8756	-1.7533	-0.1094	-0.9369	0.8535	-1.8136	-0.5006	0.8271	1.6695	-0.1535	1.5797	0.2667	0.7546	-0.4688	0.4986	0.1453
190197	-0.8787	-1.6835	-0.1243	-0.964	0.8011	-1.8447	-0.5209	0.7956	1.632	-0.1501	1.6043	0.2802	0.8624	-0.4861	0.5245	0.1363
190206	-0.8268	-1.7427	-0.079	-0.9844	0.8006	-1.8446	-0.5218	0.7893	1.6662	-0.1626	1.5036	0.2836	0.9002	-0.4782	0.4934	0.1873
190533	-0.8253	-1.7198	-0.0894	-0.9914	0.7816	-1.8535	-0.5276	0.7867	1.668	-0.1632	1.5102	0.2932	0.9162	-0.4816	0.486	0.1942
